"","x","y","layer_Categories","samples","yield","final_stressor","stressor"
"18056",11100,3900,"Water",NA,NA,NA,"FW"
"18057",11300,3900,"Salmon aquaculture",529.206851413065,10272.8546924681,5436465.08682499,"FW"
"18058",11500,3900,"Water",NA,NA,NA,"FW"
"18059",11700,3900,"Water",NA,NA,NA,"FW"
"18060",11900,3900,"Water",NA,NA,NA,"FW"
"18061",12100,3900,"Water",NA,NA,NA,"FW"
"18062",12300,3900,"Water",NA,NA,NA,"FW"
"18063",12500,3900,"Water",NA,NA,NA,"FW"
"18064",12700,3900,"Water",NA,NA,NA,"FW"
"18065",12900,3900,"Water",NA,NA,NA,"FW"
"18066",13100,3900,"Water",NA,NA,NA,"FW"
"18067",13300,3900,"Water",NA,NA,NA,"FW"
"18068",13500,3900,"Water",NA,NA,NA,"FW"
"18069",13700,3900,"Water",NA,NA,NA,"FW"
"18070",13900,3900,"Water",NA,NA,NA,"FW"
"18071",14100,3900,"Water",NA,NA,NA,"FW"
"18072",14300,3900,"Water",NA,NA,NA,"FW"
"18073",14500,3900,"Small pelagic fishery",NA,4490.89245832511,NA,"FW"
"18074",14700,3900,"Small pelagic fishery",NA,3813.85320680087,NA,"FW"
"18075",14900,3900,"Small pelagic fishery",NA,5279.82565231791,NA,"FW"
"18076",15100,3900,"Small pelagic fishery",NA,5836.15939303627,NA,"FW"
"18077",15300,3900,"Small pelagic fishery",NA,6866.31705464264,NA,"FW"
"18078",15500,3900,"Small pelagic fishery",NA,6754.48453302008,NA,"FW"
"18079",15700,3900,"Small pelagic fishery",NA,3951.4600743426,NA,"FW"
"18080",15900,3900,"Small pelagic fishery",NA,4946.43675964145,NA,"FW"
"18081",16100,3900,"Small pelagic fishery",NA,4044.25835666857,NA,"FW"
"18082",16300,3900,"Small pelagic fishery",NA,4086.46823527147,NA,"FW"
"18083",16500,3900,"Small pelagic fishery",NA,5127.41929975953,NA,"FW"
"18084",16700,3900,"Small pelagic fishery",NA,5271.3780813259,NA,"FW"
"18085",16900,3900,"Small pelagic fishery",NA,4805.32014860136,NA,"FW"
"18086",17100,3900,"Small pelagic fishery",NA,4653.98415378373,NA,"FW"
"18087",17300,3900,"Small pelagic fishery",NA,8529.13016310026,NA,"FW"
"18088",17500,3900,"Small pelagic fishery",NA,6338.26469097652,NA,"FW"
"18089",17700,3900,"Small pelagic fishery",NA,5137.50000148291,NA,"FW"
"18090",17900,3900,"Small pelagic fishery",NA,4504.47795710755,NA,"FW"
"18091",18100,3900,"Small pelagic fishery",NA,5818.31808902323,NA,"FW"
"18092",18300,3900,"Small pelagic fishery",NA,4156.86249415969,NA,"FW"
"18093",18500,3900,"Small pelagic fishery",NA,6220.77993708877,NA,"FW"
"18094",18700,3900,"Small pelagic fishery",NA,4132.88555116187,NA,"FW"
"18095",18900,3900,"Small pelagic fishery",NA,4258.49639216243,NA,"FW"
"18096",19100,3900,"Small pelagic fishery",NA,5323.9767887661,NA,"FW"
"18097",19300,3900,"Small pelagic fishery",NA,6520.13270997241,NA,"FW"
"18098",19500,3900,"Small pelagic fishery",NA,5383.67978727708,NA,"FW"
"18099",19700,3900,"Small pelagic fishery",NA,6982.43297150862,NA,"FW"
"18100",19900,3900,"Small pelagic fishery",NA,5257.77103177212,NA,"FW"
"18101",100,3700,"Forest",NA,NA,NA,"FW"
"18102",300,3700,"Forest",NA,NA,NA,"FW"
"18103",500,3700,"Forest",NA,NA,NA,"FW"
"18104",700,3700,"Forest",NA,NA,NA,"FW"
"18105",900,3700,"Forest",NA,NA,NA,"FW"
"18106",1100,3700,"Forest",NA,NA,NA,"FW"
"18107",1300,3700,"Forest",NA,NA,NA,"FW"
"18108",1500,3700,"Forest",NA,NA,NA,"FW"
"18109",1700,3700,"Forest",NA,NA,NA,"FW"
"18110",1900,3700,"Water",NA,NA,NA,"FW"
"18111",2100,3700,"Forest",NA,NA,NA,"FW"
"18112",2300,3700,"Forest",NA,NA,NA,"FW"
"18113",2500,3700,"Water",NA,NA,NA,"FW"
"18114",2700,3700,"Water",NA,NA,NA,"FW"
"18115",2900,3700,"Water",NA,NA,NA,"FW"
"18116",3100,3700,"Water",NA,NA,NA,"FW"
"18117",3300,3700,"Water",NA,NA,NA,"FW"
"18118",3500,3700,"Water",NA,NA,NA,"FW"
"18119",3700,3700,"Water",NA,NA,NA,"FW"
"18120",3900,3700,"Water",NA,NA,NA,"FW"
"18121",4100,3700,"Water",NA,NA,NA,"FW"
"18122",4300,3700,"Water",NA,NA,NA,"FW"
"18123",4500,3700,"Water",NA,NA,NA,"FW"
"18124",4700,3700,"Forest",NA,NA,NA,"FW"
"18125",4900,3700,"Forest",NA,NA,NA,"FW"
"18126",5100,3700,"Forest",NA,NA,NA,"FW"
"18127",5300,3700,"Forest",NA,NA,NA,"FW"
"18128",5500,3700,"Forest",NA,NA,NA,"FW"
"18129",5700,3700,"Forest",NA,NA,NA,"FW"
"18130",5900,3700,"Forest",NA,NA,NA,"FW"
"18131",6100,3700,"Forest",NA,NA,NA,"FW"
"18132",6300,3700,"Forest",NA,NA,NA,"FW"
"18133",6500,3700,"Forest",NA,NA,NA,"FW"
"18134",6700,3700,"Forest",NA,NA,NA,"FW"
"18135",6900,3700,"Forest",NA,NA,NA,"FW"
"18136",7100,3700,"Forest",NA,NA,NA,"FW"
"18137",7300,3700,"Forest",NA,NA,NA,"FW"
"18138",7500,3700,"Forest",NA,NA,NA,"FW"
"18139",7700,3700,"Forest",NA,NA,NA,"FW"
"18140",7900,3700,"Forest",NA,NA,NA,"FW"
"18141",8100,3700,"Forest",NA,NA,NA,"FW"
"18142",8300,3700,"Forest",NA,NA,NA,"FW"
"18143",8500,3700,"Forest",NA,NA,NA,"FW"
"18144",8700,3700,"Forest",NA,NA,NA,"FW"
"18145",8900,3700,"Forest",NA,NA,NA,"FW"
"18146",9100,3700,"Forest",NA,NA,NA,"FW"
"18147",9300,3700,"Forest",NA,NA,NA,"FW"
"18148",9500,3700,"Forest",NA,NA,NA,"FW"
"18149",9700,3700,"Forest",NA,NA,NA,"FW"
"18150",9900,3700,"Forest",NA,NA,NA,"FW"
"18151",10100,3700,"Forest",NA,NA,NA,"FW"
"18152",10300,3700,"Water",NA,NA,NA,"FW"
"18153",10500,3700,"Water",NA,NA,NA,"FW"
"18154",10700,3700,"Water",NA,NA,NA,"FW"
"18155",10900,3700,"Water",NA,NA,NA,"FW"
"18156",11100,3700,"Water",NA,NA,NA,"FW"
"18157",11300,3700,"Water",NA,NA,NA,"FW"
"18158",11500,3700,"Water",NA,NA,NA,"FW"
"18159",11700,3700,"Water",NA,NA,NA,"FW"
"18160",11900,3700,"Water",NA,NA,NA,"FW"
"18161",12100,3700,"Water",NA,NA,NA,"FW"
"18162",12300,3700,"Water",NA,NA,NA,"FW"
"18163",12500,3700,"Water",NA,NA,NA,"FW"
"18164",12700,3700,"Water",NA,NA,NA,"FW"
"18165",12900,3700,"Water",NA,NA,NA,"FW"
"18166",13100,3700,"Water",NA,NA,NA,"FW"
"18167",13300,3700,"Water",NA,NA,NA,"FW"
"18168",13500,3700,"Water",NA,NA,NA,"FW"
"18169",13700,3700,"Water",NA,NA,NA,"FW"
"18170",13900,3700,"Water",NA,NA,NA,"FW"
"18171",14100,3700,"Water",NA,NA,NA,"FW"
"18172",14300,3700,"Water",NA,NA,NA,"FW"
"18173",14500,3700,"Salmon aquaculture",515.774964152821,8833.14355303858,4555914.2994252,"FW"
"18174",14700,3700,"Salmon aquaculture",365.917085428112,8265.87069064953,3024623.31164813,"FW"
"18175",14900,3700,"Small pelagic fishery",NA,4694.00636992941,NA,"FW"
"18176",15100,3700,"Small pelagic fishery",NA,4213.18662353338,NA,"FW"
"18177",15300,3700,"Small pelagic fishery",NA,4660.50390034101,NA,"FW"
"18178",15500,3700,"Small pelagic fishery",NA,5354.70947752889,NA,"FW"
"18179",15700,3700,"Small pelagic fishery",NA,5456.13069439237,NA,"FW"
"18180",15900,3700,"Small pelagic fishery",NA,4875.52774634856,NA,"FW"
"18181",16100,3700,"Small pelagic fishery",NA,8347.96431660993,NA,"FW"
"18182",16300,3700,"Small pelagic fishery",NA,5651.41549469468,NA,"FW"
"18183",16500,3700,"Small pelagic fishery",NA,4851.33312032206,NA,"FW"
"18184",16700,3700,"Small pelagic fishery",NA,3404.3276885905,NA,"FW"
"18185",16900,3700,"Small pelagic fishery",NA,5790.20817920975,NA,"FW"
"18186",17100,3700,"Small pelagic fishery",NA,6967.84806661476,NA,"FW"
"18187",17300,3700,"Small pelagic fishery",NA,6378.67227986673,NA,"FW"
"18188",17500,3700,"Small pelagic fishery",NA,6514.68153415083,NA,"FW"
"18189",17700,3700,"Small pelagic fishery",NA,5106.35782745571,NA,"FW"
"18190",17900,3700,"Small pelagic fishery",NA,5009.8473392431,NA,"FW"
"18191",18100,3700,"Small pelagic fishery",NA,6377.19926391462,NA,"FW"
"18192",18300,3700,"Small pelagic fishery",NA,6931.37542203479,NA,"FW"
"18193",18500,3700,"Small pelagic fishery",NA,7048.81852194934,NA,"FW"
"18194",18700,3700,"Small pelagic fishery",NA,5574.43235748033,NA,"FW"
"18195",18900,3700,"Small pelagic fishery",NA,4232.44889378356,NA,"FW"
"18196",19100,3700,"Small pelagic fishery",NA,4381.33645391894,NA,"FW"
"18197",19300,3700,"Small pelagic fishery",NA,5518.06333574518,NA,"FW"
"18198",19500,3700,"Small pelagic fishery",NA,1995.27031181765,NA,"FW"
"18199",19700,3700,"Small pelagic fishery",NA,4124.53771809817,NA,"FW"
"18200",19900,3700,"Small pelagic fishery",NA,5954.00057054796,NA,"FW"
"18201",100,3500,"Forest",NA,NA,NA,"FW"
"18202",300,3500,"Forest",NA,NA,NA,"FW"
"18203",500,3500,"Forest",NA,NA,NA,"FW"
"18204",700,3500,"Forest",NA,NA,NA,"FW"
"18205",900,3500,"Forest",NA,NA,NA,"FW"
"18206",1100,3500,"Forest",NA,NA,NA,"FW"
"18207",1300,3500,"Forest",NA,NA,NA,"FW"
"18208",1500,3500,"Forest",NA,NA,NA,"FW"
"18209",1700,3500,"Forest",NA,NA,NA,"FW"
"18210",1900,3500,"Water",NA,NA,NA,"FW"
"18211",2100,3500,"Forest",NA,NA,NA,"FW"
"18212",2300,3500,"Forest",NA,NA,NA,"FW"
"18213",2500,3500,"Forest",NA,NA,NA,"FW"
"18214",2700,3500,"Water",NA,NA,NA,"FW"
"18215",2900,3500,"Water",NA,NA,NA,"FW"
"18216",3100,3500,"Water",NA,NA,NA,"FW"
"18217",3300,3500,"Water",NA,NA,NA,"FW"
"18218",3500,3500,"Water",NA,NA,NA,"FW"
"18219",3700,3500,"Water",NA,NA,NA,"FW"
"18220",3900,3500,"Water",NA,NA,NA,"FW"
"18221",4100,3500,"Water",NA,NA,NA,"FW"
"18222",4300,3500,"Water",NA,NA,NA,"FW"
"18223",4500,3500,"Water",NA,NA,NA,"FW"
"18224",4700,3500,"Water",NA,NA,NA,"FW"
"18225",4900,3500,"Forest",NA,NA,NA,"FW"
"18226",5100,3500,"Forest",NA,NA,NA,"FW"
"18227",5300,3500,"Forest",NA,NA,NA,"FW"
"18228",5500,3500,"Forest",NA,NA,NA,"FW"
"18229",5700,3500,"Forest",NA,NA,NA,"FW"
"18230",5900,3500,"Forest",NA,NA,NA,"FW"
"18231",6100,3500,"Forest",NA,NA,NA,"FW"
"18232",6300,3500,"Forest",NA,NA,NA,"FW"
"18233",6500,3500,"Forest",NA,NA,NA,"FW"
"18234",6700,3500,"Forest",NA,NA,NA,"FW"
"18235",6900,3500,"Forest",NA,NA,NA,"FW"
"18236",7100,3500,"Forest",NA,NA,NA,"FW"
"18237",7300,3500,"Forest",NA,NA,NA,"FW"
"18238",7500,3500,"Forest",NA,NA,NA,"FW"
"18239",7700,3500,"Forest",NA,NA,NA,"FW"
"18240",7900,3500,"Forest",NA,NA,NA,"FW"
"18241",8100,3500,"Forest",NA,NA,NA,"FW"
"18242",8300,3500,"Forest",NA,NA,NA,"FW"
"18243",8500,3500,"Forest",NA,NA,NA,"FW"
"18244",8700,3500,"Forest",NA,NA,NA,"FW"
"18245",8900,3500,"Forest",NA,NA,NA,"FW"
"18246",9100,3500,"Forest",NA,NA,NA,"FW"
"18247",9300,3500,"Forest",NA,NA,NA,"FW"
"18248",9500,3500,"Forest",NA,NA,NA,"FW"
"18249",9700,3500,"Forest",NA,NA,NA,"FW"
"18250",9900,3500,"Forest",NA,NA,NA,"FW"
"18251",10100,3500,"Forest",NA,NA,NA,"FW"
"18252",10300,3500,"Forest",NA,NA,NA,"FW"
"18253",10500,3500,"Forest",NA,NA,NA,"FW"
"18254",10700,3500,"Water",NA,NA,NA,"FW"
"18255",10900,3500,"Water",NA,NA,NA,"FW"
"18256",11100,3500,"Water",NA,NA,NA,"FW"
"18257",11300,3500,"Water",NA,NA,NA,"FW"
"18258",11500,3500,"Water",NA,NA,NA,"FW"
"18259",11700,3500,"Water",NA,NA,NA,"FW"
"18260",11900,3500,"Water",NA,NA,NA,"FW"
"18261",12100,3500,"Water",NA,NA,NA,"FW"
"18262",12300,3500,"Water",NA,NA,NA,"FW"
"18263",12500,3500,"Water",NA,NA,NA,"FW"
"18264",12700,3500,"Water",NA,NA,NA,"FW"
"18265",12900,3500,"Water",NA,NA,NA,"FW"
"18266",13100,3500,"Water",NA,NA,NA,"FW"
"18267",13300,3500,"Water",NA,NA,NA,"FW"
"18268",13500,3500,"Water",NA,NA,NA,"FW"
"18269",13700,3500,"Water",NA,NA,NA,"FW"
"18270",13900,3500,"Water",NA,NA,NA,"FW"
"18271",14100,3500,"Water",NA,NA,NA,"FW"
"18272",14300,3500,"Water",NA,NA,NA,"FW"
"18273",14500,3500,"Water",NA,NA,NA,"FW"
"18274",14700,3500,"Water",NA,NA,NA,"FW"
"18275",14900,3500,"Small pelagic fishery",NA,7671.35085130926,NA,"FW"
"18276",15100,3500,"Salmon aquaculture",210.696737124947,10072.9954548342,2122347.27540799,"FW"
"18277",15300,3500,"Small pelagic fishery",NA,3421.98465509471,NA,"FW"
"18278",15500,3500,"Small pelagic fishery",NA,5562.4386630712,NA,"FW"
"18279",15700,3500,"Small pelagic fishery",NA,6651.74755359167,NA,"FW"
"18280",15900,3500,"Small pelagic fishery",NA,3269.93775766974,NA,"FW"
"18281",16100,3500,"Small pelagic fishery",NA,6666.41925727469,NA,"FW"
"18282",16300,3500,"Small pelagic fishery",NA,5196.97686847226,NA,"FW"
"18283",16500,3500,"Small pelagic fishery",NA,5578.73087221881,NA,"FW"
"18284",16700,3500,"Small pelagic fishery",NA,3327.78166502867,NA,"FW"
"18285",16900,3500,"Small pelagic fishery",NA,6778.16694170952,NA,"FW"
"18286",17100,3500,"Small pelagic fishery",NA,2998.80513263807,NA,"FW"
"18287",17300,3500,"Small pelagic fishery",NA,5920.59828121103,NA,"FW"
"18288",17500,3500,"Small pelagic fishery",NA,10028.3785361625,NA,"FW"
"18289",17700,3500,"Small pelagic fishery",NA,4074.85565370368,NA,"FW"
"18290",17900,3500,"Small pelagic fishery",NA,5516.20368040928,NA,"FW"
"18291",18100,3500,"Small pelagic fishery",NA,6672.31651445004,NA,"FW"
"18292",18300,3500,"Small pelagic fishery",NA,4585.91930142143,NA,"FW"
"18293",18500,3500,"Small pelagic fishery",NA,4884.97087538551,NA,"FW"
"18294",18700,3500,"Small pelagic fishery",NA,4036.34122418908,NA,"FW"
"18295",18900,3500,"Small pelagic fishery",NA,4822.73609853135,NA,"FW"
"18296",19100,3500,"Small pelagic fishery",NA,7732.10846523804,NA,"FW"
"18297",19300,3500,"Small pelagic fishery",NA,5637.35339123021,NA,"FW"
"18298",19500,3500,"Small pelagic fishery",NA,3899.80879336725,NA,"FW"
"18299",19700,3500,"Small pelagic fishery",NA,4047.93645818547,NA,"FW"
"18300",19900,3500,"Small pelagic fishery",NA,5081.92790260655,NA,"FW"
"18301",100,3300,"Forest",NA,NA,NA,"FW"
"18302",300,3300,"Water",NA,NA,NA,"FW"
"18303",500,3300,"Forest",NA,NA,NA,"FW"
"18304",700,3300,"Forest",NA,NA,NA,"FW"
"18305",900,3300,"Forest",NA,NA,NA,"FW"
"18306",1100,3300,"Forest",NA,NA,NA,"FW"
"18307",1300,3300,"Forest",NA,NA,NA,"FW"
"18308",1500,3300,"Forest",NA,NA,NA,"FW"
"18309",1700,3300,"Forest",NA,NA,NA,"FW"
"18310",1900,3300,"Forest",NA,NA,NA,"FW"
"18311",2100,3300,"Forest",NA,NA,NA,"FW"
"18312",2300,3300,"Forest",NA,NA,NA,"FW"
"18313",2500,3300,"Forest",NA,NA,NA,"FW"
"18314",2700,3300,"Forest",NA,NA,NA,"FW"
"18315",2900,3300,"Water",NA,NA,NA,"FW"
"18316",3100,3300,"Water",NA,NA,NA,"FW"
"18317",3300,3300,"Water",NA,NA,NA,"FW"
"18318",3500,3300,"Water",NA,NA,NA,"FW"
"18319",3700,3300,"Water",NA,NA,NA,"FW"
"18320",3900,3300,"Water",NA,NA,NA,"FW"
"18321",4100,3300,"Water",NA,NA,NA,"FW"
"18322",4300,3300,"Water",NA,NA,NA,"FW"
"18323",4500,3300,"Water",NA,NA,NA,"FW"
"18324",4700,3300,"Water",NA,NA,NA,"FW"
"18325",4900,3300,"Forest",NA,NA,NA,"FW"
"18326",5100,3300,"Water",NA,NA,NA,"FW"
"18327",5300,3300,"Water",NA,NA,NA,"FW"
"18328",5500,3300,"Water",NA,NA,NA,"FW"
"18329",5700,3300,"Forest",NA,NA,NA,"FW"
"18330",5900,3300,"Forest",NA,NA,NA,"FW"
"18331",6100,3300,"Forest",NA,NA,NA,"FW"
"18332",6300,3300,"Forest",NA,NA,NA,"FW"
"18333",6500,3300,"Forest",NA,NA,NA,"FW"
"18334",6700,3300,"Forest",NA,NA,NA,"FW"
"18335",6900,3300,"Forest",NA,NA,NA,"FW"
"18336",7100,3300,"Forest",NA,NA,NA,"FW"
"18337",7300,3300,"Forest",NA,NA,NA,"FW"
"18338",7500,3300,"Forest",NA,NA,NA,"FW"
"18339",7700,3300,"Forest",NA,NA,NA,"FW"
"18340",7900,3300,"Forest",NA,NA,NA,"FW"
"18341",8100,3300,"Forest",NA,NA,NA,"FW"
"18342",8300,3300,"Forest",NA,NA,NA,"FW"
"18343",8500,3300,"Forest",NA,NA,NA,"FW"
"18344",8700,3300,"Forest",NA,NA,NA,"FW"
"18345",8900,3300,"Forest",NA,NA,NA,"FW"
"18346",9100,3300,"Forest",NA,NA,NA,"FW"
"18347",9300,3300,"Forest",NA,NA,NA,"FW"
"18348",9500,3300,"Forest",NA,NA,NA,"FW"
"18349",9700,3300,"Forest",NA,NA,NA,"FW"
"18350",9900,3300,"Forest",NA,NA,NA,"FW"
"18351",10100,3300,"Forest",NA,NA,NA,"FW"
"18352",10300,3300,"Forest",NA,NA,NA,"FW"
"18353",10500,3300,"Forest",NA,NA,NA,"FW"
"18354",10700,3300,"Forest",NA,NA,NA,"FW"
"18355",10900,3300,"Water",NA,NA,NA,"FW"
"18356",11100,3300,"Water",NA,NA,NA,"FW"
"18357",11300,3300,"Water",NA,NA,NA,"FW"
"18358",11500,3300,"Water",NA,NA,NA,"FW"
"18359",11700,3300,"Water",NA,NA,NA,"FW"
"18360",11900,3300,"Water",NA,NA,NA,"FW"
"18361",12100,3300,"Forest",NA,NA,NA,"FW"
"18362",12300,3300,"Water",NA,NA,NA,"FW"
"18363",12500,3300,"Water",NA,NA,NA,"FW"
"18364",12700,3300,"Water",NA,NA,NA,"FW"
"18365",12900,3300,"Water",NA,NA,NA,"FW"
"18366",13100,3300,"Water",NA,NA,NA,"FW"
"18367",13300,3300,"Water",NA,NA,NA,"FW"
"18368",13500,3300,"Water",NA,NA,NA,"FW"
"18369",13700,3300,"Water",NA,NA,NA,"FW"
"18370",13900,3300,"Water",NA,NA,NA,"FW"
"18371",14100,3300,"Water",NA,NA,NA,"FW"
"18372",14300,3300,"Water",NA,NA,NA,"FW"
"18373",14500,3300,"Water",NA,NA,NA,"FW"
"18374",14700,3300,"Salmon aquaculture",101.807485068114,13287.1097916597,1352727.23171278,"FW"
"18375",14900,3300,"Small pelagic fishery",NA,3755.73707124573,NA,"FW"
"18376",15100,3300,"Small pelagic fishery",NA,3860.83854801663,NA,"FW"
"18377",15300,3300,"Small pelagic fishery",NA,3732.80626747246,NA,"FW"
"18378",15500,3300,"Small pelagic fishery",NA,7607.47823020069,NA,"FW"
"18379",15700,3300,"Small pelagic fishery",NA,6573.4193481292,NA,"FW"
"18380",15900,3300,"Small pelagic fishery",NA,3568.85882339088,NA,"FW"
"18381",16100,3300,"Small pelagic fishery",NA,6171.55272910957,NA,"FW"
"18382",16300,3300,"Small pelagic fishery",NA,7923.15864093524,NA,"FW"
"18383",16500,3300,"Small pelagic fishery",NA,3411.00729824751,NA,"FW"
"18384",16700,3300,"Small pelagic fishery",NA,5506.30352344155,NA,"FW"
"18385",16900,3300,"Small pelagic fishery",NA,3575.41572999657,NA,"FW"
"18386",17100,3300,"Small pelagic fishery",NA,4798.90069377821,NA,"FW"
"18387",17300,3300,"Small pelagic fishery",NA,3981.5071230764,NA,"FW"
"18388",17500,3300,"Small pelagic fishery",NA,6878.98897484434,NA,"FW"
"18389",17700,3300,"Small pelagic fishery",NA,6961.18714764188,NA,"FW"
"18390",17900,3300,"Small pelagic fishery",NA,5387.28207862542,NA,"FW"
"18391",18100,3300,"Small pelagic fishery",NA,2309.86104607975,NA,"FW"
"18392",18300,3300,"Small pelagic fishery",NA,5196.49149027171,NA,"FW"
"18393",18500,3300,"Small pelagic fishery",NA,1430.3724359035,NA,"FW"
"18394",18700,3300,"Small pelagic fishery",NA,6380.97100676149,NA,"FW"
"18395",18900,3300,"Small pelagic fishery",NA,4745.85462759935,NA,"FW"
"18396",19100,3300,"Small pelagic fishery",NA,5219.98278527653,NA,"FW"
"18397",19300,3300,"Small pelagic fishery",NA,3732.7756364202,NA,"FW"
"18398",19500,3300,"Small pelagic fishery",NA,4778.35673533365,NA,"FW"
"18399",19700,3300,"Small pelagic fishery",NA,6614.96806175774,NA,"FW"
"18400",19900,3300,"Small pelagic fishery",NA,7823.33669685722,NA,"FW"
"18401",100,3100,"Forest",NA,NA,NA,"FW"
"18402",300,3100,"Forest",NA,NA,NA,"FW"
"18403",500,3100,"Forest",NA,NA,NA,"FW"
"18404",700,3100,"Forest",NA,NA,NA,"FW"
"18405",900,3100,"Forest",NA,NA,NA,"FW"
"18406",1100,3100,"Forest",NA,NA,NA,"FW"
"18407",1300,3100,"Forest",NA,NA,NA,"FW"
"18408",1500,3100,"Forest",NA,NA,NA,"FW"
"18409",1700,3100,"Forest",NA,NA,NA,"FW"
"18410",1900,3100,"Forest",NA,NA,NA,"FW"
"18411",2100,3100,"Forest",NA,NA,NA,"FW"
"18412",2300,3100,"Forest",NA,NA,NA,"FW"
"18413",2500,3100,"Forest",NA,NA,NA,"FW"
"18414",2700,3100,"Water",NA,NA,NA,"FW"
"18415",2900,3100,"Water",NA,NA,NA,"FW"
"18416",3100,3100,"Water",NA,NA,NA,"FW"
"18417",3300,3100,"Water",NA,NA,NA,"FW"
"18418",3500,3100,"Water",NA,NA,NA,"FW"
"18419",3700,3100,"Water",NA,NA,NA,"FW"
"18420",3900,3100,"Water",NA,NA,NA,"FW"
"18421",4100,3100,"Salmon aquaculture",93.2249753571589,15069.55629105,1404859.01387645,"FW"
"18422",4300,3100,"Water",NA,NA,NA,"FW"
"18423",4500,3100,"Water",NA,NA,NA,"FW"
"18424",4700,3100,"Water",NA,NA,NA,"FW"
"18425",4900,3100,"Water",NA,NA,NA,"FW"
"18426",5100,3100,"Water",NA,NA,NA,"FW"
"18427",5300,3100,"Water",NA,NA,NA,"FW"
"18428",5500,3100,"Water",NA,NA,NA,"FW"
"18429",5700,3100,"Water",NA,NA,NA,"FW"
"18430",5900,3100,"Forest",NA,NA,NA,"FW"
"18431",6100,3100,"Forest",NA,NA,NA,"FW"
"18432",6300,3100,"Forest",NA,NA,NA,"FW"
"18433",6500,3100,"Forest",NA,NA,NA,"FW"
"18434",6700,3100,"Forest",NA,NA,NA,"FW"
"18435",6900,3100,"Forest",NA,NA,NA,"FW"
"18436",7100,3100,"Forest",NA,NA,NA,"FW"
"18437",7300,3100,"Forest",NA,NA,NA,"FW"
"18438",7500,3100,"Forest",NA,NA,NA,"FW"
"18439",7700,3100,"Forest",NA,NA,NA,"FW"
"18440",7900,3100,"Forest",NA,NA,NA,"FW"
"18441",8100,3100,"Forest",NA,NA,NA,"FW"
"18442",8300,3100,"Forest",NA,NA,NA,"FW"
"18443",8500,3100,"Forest",NA,NA,NA,"FW"
"18444",8700,3100,"Forest",NA,NA,NA,"FW"
"18445",8900,3100,"Forest",NA,NA,NA,"FW"
"18446",9100,3100,"Forest",NA,NA,NA,"FW"
"18447",9300,3100,"Forest",NA,NA,NA,"FW"
"18448",9500,3100,"Forest",NA,NA,NA,"FW"
"18449",9700,3100,"Forest",NA,NA,NA,"FW"
"18450",9900,3100,"Forest",NA,NA,NA,"FW"
"18451",10100,3100,"Forest",NA,NA,NA,"FW"
"18452",10300,3100,"Forest",NA,NA,NA,"FW"
"18453",10500,3100,"Water",NA,NA,NA,"FW"
"18454",10700,3100,"Forest",NA,NA,NA,"FW"
"18455",10900,3100,"Forest",NA,NA,NA,"FW"
"18456",11100,3100,"Water",NA,NA,NA,"FW"
"18457",11300,3100,"Water",NA,NA,NA,"FW"
"18458",11500,3100,"Water",NA,NA,NA,"FW"
"18459",11700,3100,"Water",NA,NA,NA,"FW"
"18460",11900,3100,"Water",NA,NA,NA,"FW"
"18461",12100,3100,"Forest",NA,NA,NA,"FW"
"18462",12300,3100,"Water",NA,NA,NA,"FW"
"18463",12500,3100,"Water",NA,NA,NA,"FW"
"18464",12700,3100,"Water",NA,NA,NA,"FW"
"18465",12900,3100,"Water",NA,NA,NA,"FW"
"18466",13100,3100,"Water",NA,NA,NA,"FW"
"18467",13300,3100,"Water",NA,NA,NA,"FW"
"18468",13500,3100,"Water",NA,NA,NA,"FW"
"18469",13700,3100,"Water",NA,NA,NA,"FW"
"18470",13900,3100,"Water",NA,NA,NA,"FW"
"18471",14100,3100,"Water",NA,NA,NA,"FW"
"18472",14300,3100,"Water",NA,NA,NA,"FW"
"18473",14500,3100,"Salmon aquaculture",40.6458684843624,14769.8629136908,600333.905521938,"FW"
"18474",14700,3100,"Water",NA,NA,NA,"FW"
"18475",14900,3100,"Salmon aquaculture",184.568471618824,12041.8540689597,2222546.60096481,"FW"
"18476",15100,3100,"Small pelagic fishery",NA,5634.82442281306,NA,"FW"
"18477",15300,3100,"Small pelagic fishery",NA,5665.60187521055,NA,"FW"
"18478",15500,3100,"Small pelagic fishery",NA,7650.47125381565,NA,"FW"
"18479",15700,3100,"Small pelagic fishery",NA,3195.01573881607,NA,"FW"
"18480",15900,3100,"Small pelagic fishery",NA,3104.94829967319,NA,"FW"
"18481",16100,3100,"Small pelagic fishery",NA,5211.9526803208,NA,"FW"
"18482",16300,3100,"Small pelagic fishery",NA,4016.29537418801,NA,"FW"
"18483",16500,3100,"Small pelagic fishery",NA,6839.57803252672,NA,"FW"
"18484",16700,3100,"Small pelagic fishery",NA,7640.85320517264,NA,"FW"
"18485",16900,3100,"Small pelagic fishery",NA,3493.93651099436,NA,"FW"
"18486",17100,3100,"Small pelagic fishery",NA,5757.91391419944,NA,"FW"
"18487",17300,3100,"Small pelagic fishery",NA,5656.71177479236,NA,"FW"
"18488",17500,3100,"Small pelagic fishery",NA,5340.39552245809,NA,"FW"
"18489",17700,3100,"Small pelagic fishery",NA,5589.79307538694,NA,"FW"
"18490",17900,3100,"Small pelagic fishery",NA,7164.86277334934,NA,"FW"
"18491",18100,3100,"Small pelagic fishery",NA,5289.051870443,NA,"FW"
