"","x","y","layer_Categories","samples","yield","farm_stress","stressor","agg_stress","beef_disagg_stress","salmon_disagg_stress"
"4639",7700,10700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4640",7900,10700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4641",8100,10700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4642",8300,10700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4643",8500,10700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4644",8700,10700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4645",8900,10700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4646",9100,10700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4647",9300,10700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4648",9500,10700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4649",9700,10700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4650",9900,10700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4651",10100,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4652",10300,10700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4653",10500,10700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4654",10700,10700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4655",10900,10700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4656",11100,10700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4657",11300,10700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4658",11500,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4659",11700,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4660",11900,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4661",12100,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4662",12300,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4663",12500,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4664",12700,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4665",12900,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4666",13100,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4667",13300,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4668",13500,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4669",13700,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4670",13900,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4671",14100,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4672",14300,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4673",14500,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4674",14700,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4675",14900,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4676",15100,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4677",15300,10700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4678",15500,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4679",15700,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4680",15900,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4681",16100,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4682",16300,10700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4683",16500,10700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4684",16700,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4685",16900,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4686",17100,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4687",17300,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4688",17500,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4689",17700,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4690",17900,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4691",18100,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4692",18300,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4693",18500,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4694",18700,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4695",18900,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4696",19100,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4697",19300,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4698",19500,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4699",19700,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4700",19900,10700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4701",100,10500,"Beef",20.5673765601365,32.8567579610693,675.777313530575,"GHG",1011.42687084035,675.777313530575,675.777313530575
"4702",300,10500,"Corn",2.18010317376792,8999.08456432494,19618.9328196907,"GHG",11339.4774167808,671.296892910461,7608.15850999948
"4703",500,10500,"Corn",2.41554609457438,7484.37966274228,18078.864064649,"GHG",10449.3385377406,618.60068462892,7010.92484227955
"4704",700,10500,"Corn",0.515704221753119,6554.84471653811,3380.36109325483,"GHG",1953.80292240237,115.665103686978,1310.89306716548
"4705",900,10500,"Corn",0.64954103786666,6909.03887199578,4487.70427957723,"GHG",2593.83228431172,153.554832307575,1740.31716295794
"4706",1100,10500,"Corn",6.0443454163386,7921.36070257484,47879.440253773,"GHG",27673.6679041405,1638.28072464731,18567.4916249852
"4707",1300,10500,"Corn",0.25077113186439,10321.905881734,2588.43602096013,"GHG",1496.08095782868,88.5679702529023,1003.78709287856
"4708",1500,10500,"Corn",0.206364576637133,9430.70743479771,1946.16394717069,"GHG",1124.85639923013,66.5914819545542,754.716065986014
"4709",1700,10500,"Corn",0.317204832837292,8319.00021415557,2638.82707230461,"GHG",1525.20630292161,90.2921902453418,1023.32857913766
"4710",1900,10500,"Corn",1.14933774688464,10241.0977380924,11770.4801999245,"GHG",6803.17811566948,402.748042357485,4564.55404189757
"4711",2100,10500,"Corn",0.566593540847765,10456.7030722081,5924.70041927608,"GHG",3424.39658787882,202.724226615097,2297.57960478216
"4712",2300,10500,"Corn",0.476040231546968,8295.69151934635,3949.08291171186,"GHG",2282.51642971156,135.124938386927,1531.44154361337
"4713",2500,10500,"Corn",0.448409242683719,11715.6659564393,5253.41289906236,"GHG",3036.40149428279,179.75492289656,2037.25648188301
"4714",2700,10500,"Corn",1.9880933981511,6362.44575117425,12649.1363940041,"GHG",7311.02949379743,432.812836321718,4905.29406388494
"4715",2900,10500,"Corn",2.38709770544405,10188.0884737931,24319.9626186525,"GHG",14056.6089616443,832.151039592445,9431.20261741571
"4716",3100,10500,"Corn",0.731047120890578,11512.2794411646,8416.01874035117,"GHG",4864.34483070524,287.969140982206,3263.70476866372
"4717",3300,10500,"Corn",1.6051639670945,7953.19107645736,12766.1757393469,"GHG",7378.67665002082,436.817546955013,4950.68154237108
"4718",3500,10500,"Corn",2.73012635050634,8078.9567904404,22056.5728181835,"GHG",12748.4003162673,754.705107417423,8553.46739449874
"4719",3700,10500,"Beef",17.3739412689321,38.5984254153847,670.606776240149,"GHG",1003.68819680156,670.606776240149,670.606776240149
"4720",3900,10500,"Beef",69.2968190527837,30.3048255172297,2100.02801029365,"GHG",3143.08384818586,2100.02801029365,2100.02801029365
"4721",4100,10500,"Beef",9.00465118048556,32.1453919427894,289.45804150481,"GHG",433.227981018245,289.45804150481,289.45804150481
"4722",4300,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4723",4500,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4724",4700,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4725",4900,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4726",5100,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4727",5300,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4728",5500,10500,"Beef",55.6529111542814,42.3308762601792,2355.83649559063,"GHG",3525.9489882815,2355.83649559063,2355.83649559063
"4729",5700,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4730",5900,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4731",6100,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4732",6300,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4733",6500,10500,"Beef",15.9794226888073,47.2275915104229,754.669647319377,"GHG",1129.50397212748,754.669647319377,754.669647319377
"4734",6700,10500,"Beef",8.34378995806254,35.1105731130946,292.95524736286,"GHG",438.462202272599,292.95524736286,292.95524736286
"4735",6900,10500,"Beef",24.5887391076296,40.1229084177488,986.571727323343,"GHG",1476.58871502063,986.571727323343,986.571727323343
"4736",7100,10500,"Corn",0.310797568988383,7932.42791079142,2465.37931084957,"GHG",1424.9558462792,84.3573647164944,956.066099853869
"4737",7300,10500,"Beef",7.92678055525717,17.3412368360857,137.460178956394,"GHG",205.734812168608,137.460178956394,137.460178956394
"4738",7500,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4739",7700,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4740",7900,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4741",8100,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4742",8300,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4743",8500,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4744",8700,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4745",8900,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4746",9100,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4747",9300,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4748",9500,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4749",9700,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4750",9900,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4751",10100,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4752",10300,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4753",10500,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4754",10700,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4755",10900,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4756",11100,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4757",11300,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4758",11500,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4759",11700,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4760",11900,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4761",12100,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4762",12300,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4763",12500,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4764",12700,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4765",12900,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4766",13100,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4767",13300,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4768",13500,10500,"Salmon aquaculture",2.01583996496944,8963.52757188674,18069.0371065147,"GHG",26259.3453552097,NA,18069.0371065147
"4769",13700,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4770",13900,10500,"Salmon aquaculture",2.0031537095375,17678.4480114771,35412.6487130563,"GHG",51464.445339126,NA,35412.6487130563
"4771",14100,10500,"Salmon aquaculture",1.85156492593947,15845.0312820171,29338.1041721965,"GHG",42636.4396167554,NA,29338.1041721965
"4772",14300,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4773",14500,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4774",14700,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4775",14900,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4776",15100,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4777",15300,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4778",15500,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4779",15700,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4780",15900,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4781",16100,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4782",16300,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4783",16500,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4784",16700,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4785",16900,10500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4786",17100,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4787",17300,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4788",17500,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4789",17700,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4790",17900,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4791",18100,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4792",18300,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4793",18500,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4794",18700,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4795",18900,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4796",19100,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4797",19300,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4798",19500,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4799",19700,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4800",19900,10500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4801",100,10300,"Corn",0.520582378697737,8536.02646810836,4443.7049633947,"GHG",2568.40127556159,152.049316971191,1723.25437086191
"4802",300,10300,"Corn",1.8870251384723,1915.32449432739,3614.26546912754,"GHG",2088.9964832485,123.668560460321,1401.60042541873
"4803",500,10300,"Corn",0.227222318980197,6741.15247548526,1531.74029807886,"GHG",885.325143730836,52.4112352234606,594.003919124564
"4804",700,10300,"Corn",0.175356249228598,7623.2425780908,1336.78322545375,"GHG",772.642596591712,45.7404301237661,518.400198738274
"4805",900,10300,"Corn",1.37250282676397,8138.99192064927,11170.7894181003,"GHG",6456.5649670316,382.228549159483,4331.99590190917
"4806",1100,10300,"Corn",4.57736456183822,7850.67451387641,35935.3993063444,"GHG",20770.1740274228,1229.59399074114,13935.6312881805
"4807",1300,10300,"Corn",0.558706362206574,7268.14494726515,4060.75882347661,"GHG",2347.06359397851,138.94612954292,1574.74909995518
"4808",1500,10300,"Corn",2.14554217378214,7968.80673199364,17097.4109182114,"GHG",9882.07191361062,585.018508992969,6630.3204956078
"4809",1700,10300,"Corn",9.48782871118616,9185.05858668744,87146.2625727,"GHG",50369.3593062397,2981.86531507451,33795.0379513858
"4810",1900,10300,"Corn",1.46700159684078,10205.8822564988,14972.0455674527,"GHG",8653.63953052259,512.295330348314,5806.11070658179
"4811",2100,10300,"Corn",0.392001510637204,10580.9661001836,4147.75469527302,"GHG",2397.34602945321,141.922848968471,1608.48581685134
"4812",2300,10300,"Corn",1.18950300255671,8943.22172608928,10637.9890957136,"GHG",6148.61359786777,363.997832726178,4125.37766511965
"4813",2500,10300,"Corn",0.361815124186079,9859.54698535122,3567.33321692333,"GHG",2061.87027720664,122.062689469705,1383.40025024699
"4814",2700,10300,"Corn",1.80058171527038,7181.87952762525,12931.5609587167,"GHG",7474.26706655107,442.47649817915,5014.8173939865
"4815",2900,10300,"Corn",0.394344801434461,6415.63478653911,2529.97222597379,"GHG",1462.28967626205,86.5675268912378,981.115022820503
"4816",3100,10300,"Corn",6.26351335714947,10192.2127324723,63839.0605887494,"GHG",36898.1122728589,2184.36769285118,24756.5806230393
"4817",3300,10300,"Beef",59.3202602906656,44.2341867391633,2623.98347111307,"GHG",3927.28098174697,2623.98347111307,2623.98347111307
"4818",3500,10300,"Corn",0.496317731582498,11851.6724693935,5882.19519546813,"GHG",3399.82914428262,201.269834322867,2281.09621686264
"4819",3700,10300,"Beef",6.15100748516063,41.0869109084809,252.725896540194,"GHG",378.251470713813,252.725896540194,252.725896540194
"4820",3900,10300,"Beef",6.88995974202955,38.576298365651,265.789142735855,"GHG",397.803056655144,265.789142735855,265.789142735855
"4821",4100,10300,"Beef",36.7600753101147,41.5268289307697,1526.52935888534,"GHG",2284.73608360259,1526.52935888534,1526.52935888534
"4822",4300,10300,"Beef",75.4076105605617,33.9625134678813,2561.03198924383,"GHG",3833.06234041803,2561.03198924383,2561.03198924383
"4823",4500,10300,"Beef",62.6954754317403,56.7137099081145,3555.69300618704,"GHG",5321.75818706875,3555.69300618704,3555.69300618704
"4824",4700,10300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4825",4900,10300,"Beef",65.2903009648664,42.1769009541591,2753.74255706241,"GHG",4121.48967096617,2753.74255706241,2753.74255706241
"4826",5100,10300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4827",5300,10300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4828",5500,10300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4829",5700,10300,"Beef",32.4703943321551,32.2558335935642,1047.35963629541,"GHG",1567.5691657187,1047.35963629541,1047.35963629541
"4830",5900,10300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4831",6100,10300,"Beef",40.136202187216,36.2383215540456,1454.46860081852,"GHG",2176.88371036867,1454.46860081852,1454.46860081852
"4832",6300,10300,"Beef",34.0456291561207,37.5469035070521,1278.30795276174,"GHG",1913.22642347573,1278.30795276174,1278.30795276174
"4833",6500,10300,"Beef",29.3478192447201,43.8500649353286,1286.90377959126,"GHG",1926.09168257572,1286.90377959126,1286.90377959126
"4834",6700,10300,"Corn",0.540739904792778,9011.21044193276,4872.72107643841,"GHG",2816.36677755932,166.728870968425,1889.62542791067
"4835",6900,10300,"Beef",7.78253336213365,38.7502342926101,301.574991172734,"GHG",451.363257597345,301.574991172734,301.574991172734
"4836",7100,10300,"Beef",18.4153392737665,48.8064772119378,898.787836615186,"GHG",1345.20373936159,898.787836615186,898.787836615186
"4837",7300,10300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4838",7500,10300,"Beef",6.04755574834284,43.6883018576048,264.207441034295,"GHG",395.435744863847,264.207441034295,264.207441034295
"4839",7700,10300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4840",7900,10300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4841",8100,10300,"Beef",21.7358649503507,35.4266272091726,770.028384664995,"GHG",1152.49118898503,770.028384664995,770.028384664995
"4842",8300,10300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4843",8500,10300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4844",8700,10300,"Beef",23.5781752659384,32.771925996916,772.702214957647,"GHG",1156.49307503818,772.702214957647,772.702214957647
"4845",8900,10300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4846",9100,10300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4847",9300,10300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4848",9500,10300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4849",9700,10300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4850",9900,10300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4851",10100,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4852",10300,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4853",10500,10300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4854",10700,10300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4855",10900,10300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4856",11100,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4857",11300,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4858",11500,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4859",11700,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4860",11900,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4861",12100,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4862",12300,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4863",12500,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4864",12700,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4865",12900,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4866",13100,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4867",13300,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4868",13500,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4869",13700,10300,"Salmon aquaculture",1.94824612961643,16099.3008136159,31365.400499658,"GHG",45582.6660308327,NA,31365.400499658
"4870",13900,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4871",14100,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4872",14300,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4873",14500,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4874",14700,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4875",14900,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4876",15100,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4877",15300,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4878",15500,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4879",15700,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4880",15900,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4881",16100,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4882",16300,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4883",16500,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4884",16700,10300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4885",16900,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4886",17100,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4887",17300,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4888",17500,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4889",17700,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4890",17900,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4891",18100,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4892",18300,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4893",18500,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4894",18700,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4895",18900,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4896",19100,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4897",19300,10300,"Salmon aquaculture",2.37510812788982,13477.6063935955,32010.7724899284,"GHG",46520.5713478228,NA,32010.7724899284
"4898",19500,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4899",19700,10300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"4900",19900,10300,"Salmon aquaculture",3.20254461785202,17549.8986093203,56204.3333351275,"GHG",81680.5561251689,NA,56204.3333351275
"4901",100,10100,"Beef",19.6970023640404,43.578061270118,858.357175857813,"GHG",1284.6917099148,858.357175857813,858.357175857813
"4902",300,10100,"Corn",2.92385148406212,9842.19434794187,28777.1145506577,"GHG",16632.7824029136,984.660468656901,11159.6716790871
"4903",500,10100,"Corn",1.54138890933995,6997.70413343163,10786.1835421138,"GHG",6234.26798048338,369.068570891672,4182.84699073878
"4904",700,10100,"Corn",0.448655825510605,7306.74743808746,3278.21480363263,"GHG",1894.76375064802,112.169985605076,1271.28106737954
"4905",900,10100,"Corn",0.656726252342541,9807.6443192846,6440.93749811238,"GHG",3722.77462663197,220.38820203175,2497.77466944866
"4906",1100,10100,"Corn",3.09581721223074,4874.71510636982,15091.2269310209,"GHG",8722.52474426503,516.373333968158,5852.32885278772
"4907",1300,10100,"Corn",1.67282420336692,7044.21201478546,11783.7283519812,"GHG",6810.83536810218,403.201351586593,4569.69163229242
"4908",1500,10100,"Corn",2.32827480283008,6469.79079742244,15063.4508932206,"GHG",8706.47057066349,515.42292713186,5841.55739542525
"4909",1700,10100,"Corn",0.573183734309514,11989.4589076995,6872.16282906569,"GHG",3972.01702665595,235.143348372977,2665.00245403676
"4910",1900,10100,"Corn",0.701601082252295,9124.59001275748,6401.82222805913,"GHG",3700.16653038655,219.049803073283,2482.6058945993
"4911",2100,10100,"Corn",0.30820917163662,6312.44941695742,1945.55480579851,"GHG",1124.50432376828,66.5706390924961,754.479842937739
"4912",2300,10100,"Corn",0.715248941305386,10512.2665934269,7518.88755166856,"GHG",4345.81515595423,257.272192018129,2915.8002036962
"4913",2500,10100,"Corn",1.49175174628192,8237.47939575242,12288.274273575,"GHG",7102.45607633456,420.465293137819,4765.35290410261
"4914",2700,10100,"Corn",0.738048940471305,9746.16132038234,7193.1440361706,"GHG",4157.539816434,246.126294743837,2789.47792499277
"4915",2900,10100,"Corn",1.23128985364886,5092.55027977496,6270.40548868355,"GHG",3624.2094351647,214.55314417598,2431.64290934288
"4916",3100,10100,"Corn",0.206697787958816,7644.97722378337,1580.19988115155,"GHG",913.334126325848,54.0693665727758,612.796388252931
"4917",3300,10100,"Corn",0.670270642718519,7731.28483002957,5182.05325206386,"GHG",2995.15658493701,177.313224882221,2009.58344224462
"4918",3500,10100,"Beef",8.38541556556083,25.1996020194791,211.309135020078,"GHG",316.26355743839,211.309135020078,211.309135020078
"4919",3700,10100,"Beef",4.02987923630217,29.9714950463614,120.781505568265,"GHG",180.772064682176,120.781505568265,120.781505568265
"4920",3900,10100,"Beef",9.62860199553523,19.4228861222753,187.015240075993,"GHG",279.903209655409,187.015240075993,187.015240075993
"4921",4100,10100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4922",4300,10100,"Beef",52.5481871719157,32.3648699470047,1700.71524376991,"GHG",2545.43776885587,1700.71524376991,1700.71524376991
"4923",4500,10100,"Beef",133.922046533146,22.8009694014067,3053.55248517603,"GHG",4570.21118227968,3053.55248517603,3053.55248517603
"4924",4700,10100,"Beef",15.1288081533816,41.1353893556796,622.329413876732,"GHG",931.43211396186,622.329413876732,622.329413876732
"4925",4900,10100,"Beef",23.1598867739093,22.4607437995856,520.188283256189,"GHG",778.558849264794,520.188283256189,520.188283256189
"4926",5100,10100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4927",5300,10100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4928",5500,10100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"4929",5700,10100,"Beef",71.2131316976631,31.6567745903709,2254.37805802732,"GHG",3374.09750115641,2254.37805802732,2254.37805802732
"4930",5900,10100,"Beef",16.7605067264285,36.7669084523968,616.232016426378,"GHG",922.306220712704,616.232016426378,616.232016426378
"4931",6100,10100,"Beef",14.8382304499861,35.5314320578028,527.223577091703,"GHG",789.088479495085,527.223577091703,527.223577091703
"4932",6300,10100,"Corn",0.444139457508784,5810.82090354388,2580.81484378068,"GHG",1491.67602065345,88.3071980382306,1000.831625089
"4933",6500,10100,"Corn",0.390779774220794,5191.67631282399,2028.8020973528,"GHG",1172.62013064033,69.4190941372842,786.762872575189
"4934",6700,10100,"Beef",19.7807726321177,41.1298109054659,813.579437923018,"GHG",1217.67346817169,813.579437923018,813.579437923018
"4935",6900,10100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
