"","x","y","layer_Categories","samples","yield","final_stressor","stressor","quant","rescale"
"11674",14700,16700,"Salmon aquaculture",44.676836771236,16416.5056002247,733437.541055321,"FW",8384549751249835,8.74748868829829e-11
"11675",14900,16700,"Salmon aquaculture",360.38104118175,9557.92270857741,3444494.13725182,"FW",8384549751249835,4.10814443165344e-10
"11676",15100,16700,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11677",15300,16700,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11678",15500,16700,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11679",15700,16700,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11680",15900,16700,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11681",16100,16700,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11682",16300,16700,"Salmon aquaculture",224.614701067757,10901.5238710811,2448642.52548589,"FW",8384549751249835,2.92042220289872e-10
"11683",16500,16700,"Salmon aquaculture",42.9362284736545,18458.3853911022,792533.452407131,"FW",8384549751249835,9.4523078271316e-11
"11684",16700,16700,"Salmon aquaculture",434.052241854866,20621.5962283338,8950850.07353413,"FW",8384549751249835,1.06754093410918e-09
"11685",16900,16700,"Small pelagic fishery",NA,3068.30490029331,NA,"FW",8384549751249835,NA
"11686",17100,16700,"Small pelagic fishery",NA,7005.45781078894,NA,"FW",8384549751249835,NA
"11687",17300,16700,"Small pelagic fishery",NA,3917.16111828715,NA,"FW",8384549751249835,NA
"11688",17500,16700,"Small pelagic fishery",NA,6010.72859883269,NA,"FW",8384549751249835,NA
"11689",17700,16700,"Small pelagic fishery",NA,5366.33616564449,NA,"FW",8384549751249835,NA
"11690",17900,16700,"Small pelagic fishery",NA,5560.28105659693,NA,"FW",8384549751249835,NA
"11691",18100,16700,"Salmon aquaculture",168.661006322505,14372.09856265,2424012.60654277,"FW",8384549751249835,2.89104684026884e-10
"11692",18300,16700,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11693",18500,16700,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11694",18700,16700,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11695",18900,16700,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11696",19100,16700,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11697",19300,16700,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11698",19500,16700,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11699",19700,16700,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11700",19900,16700,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11701",100,16500,"Beef",102.714362153259,21.7210343819463,2231.06219185063,"FW",8384549751249835,2.6609206910819e-13
"11702",300,16500,"Beef",336.875530273836,50.772332232409,17103.9563440322,"FW",8384549751249835,2.03993736711773e-12
"11703",500,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11704",700,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11705",900,16500,"Beef",40.1615702556287,32.6377616151086,1310.78375609165,"FW",8384549751249835,1.56333231357624e-13
"11706",1100,16500,"Beef",86.8069965660726,33.0072075136208,2865.25654929053,"FW",8384549751249835,3.41730520337532e-13
"11707",1300,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11708",1500,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11709",1700,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11710",1900,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11711",2100,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11712",2300,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11713",2500,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11714",2700,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11715",2900,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11716",3100,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11717",3300,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11718",3500,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11719",3700,16500,"Beef",64.4408573964164,24.1733804739878,1557.75336391356,"FW",8384549751249835,1.85788552770095e-13
"11720",3900,16500,"Beef",147.458266746715,39.0613561461729,5759.91987409081,"FW",8384549751249835,6.86968298235956e-13
"11721",4100,16500,"Beef",1725.45297869192,37.4190537185621,64564.817698526,"FW",8384549751249835,7.70045137950332e-12
"11722",4300,16500,"Beef",7.54124803989212,35.9615606664088,271.195048887017,"FW",8384549751249835,3.23446168169723e-14
"11723",4500,16500,"Corn",8.9598038636528e-10,8994.76046920507,8.0591289604615e-06,"FW",8384549751249835,9.6118804223926e-22
"11724",4700,16500,"Beef",86.0562684298038,42.963178009135,3697.25077935157,"FW",8384549751249835,4.40959966729333e-13
"11725",4900,16500,"Corn",86.3525210017813,8537.38455504361,737224.679089686,"FW",8384549751249835,8.79265674319355e-11
"11726",5100,16500,"Corn",10090.9473951543,7090.44886310226,71549346.4855966,"FW",8384549751249835,8.53347509506175e-09
"11727",5300,16500,"Corn",0.185523827750174,13743.4157382956,2549.73109413059,"FW",8384549751249835,3.0409874945885e-13
"11728",5500,16500,"Corn",0.0969195858501791,11830.1831404405,1146.57645050327,"FW",8384549751249835,1.36748720506113e-13
"11729",5700,16500,"Corn",54.7046364926584,10142.2968762979,554830.6638185,"FW",8384549751249835,6.61729824831434e-11
"11730",5900,16500,"Beef",40.8928539509072,28.8361606409153,1179.19290559385,"FW",8384549751249835,1.40638786885136e-13
"11731",6100,16500,"Beef",1406.897225399,24.2775261550226,34155.984187053,"FW",8384549751249835,4.07368137829483e-12
"11732",6300,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11733",6500,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11734",6700,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11735",6900,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11736",7100,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11737",7300,16500,"Beef",11.8788093924214,22.8582094514761,271.528313126129,"FW",8384549751249835,3.23843642391952e-14
"11738",7500,16500,"Beef",179.487392510061,31.3674090925089,5630.0544678108,"FW",8384549751249835,6.71479642299405e-13
"11739",7700,16500,"Beef",282.02999891322,31.4812498088816,8878.65684938566,"FW",8384549751249835,1.05893066566421e-12
"11740",7900,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11741",8100,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11742",8300,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11743",8500,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11744",8700,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11745",8900,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11746",9100,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11747",9300,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11748",9500,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11749",9700,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11750",9900,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11751",10100,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11752",10300,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11753",10500,16500,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11754",10700,16500,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11755",10900,16500,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11756",11100,16500,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11757",11300,16500,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11758",11500,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11759",11700,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11760",11900,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11761",12100,16500,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11762",12300,16500,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11763",12500,16500,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11764",12700,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11765",12900,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11766",13100,16500,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11767",13300,16500,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11768",13500,16500,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11769",13700,16500,"Salmon aquaculture",304.127408021943,10062.815199829,3060377.9041278,"FW",8384549751249835,3.6500205674987e-10
"11770",13900,16500,"Salmon aquaculture",93.0229672560413,13132.9000893238,1221661.33498603,"FW",8384549751249835,1.45703868571348e-10
"11771",14100,16500,"Salmon aquaculture",1051.83370200619,14242.2338402001,14980461.5449754,"FW",8384549751249835,1.78667453702477e-09
"11772",14300,16500,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11773",14500,16500,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11774",14700,16500,"Salmon aquaculture",1545.32617832628,8105.1836196245,12525152.4275471,"FW",8384549751249835,1.49383721238938e-09
"11775",14900,16500,"Small pelagic fishery",NA,4036.05717857211,NA,"FW",8384549751249835,NA
"11776",15100,16500,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11777",15300,16500,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11778",15500,16500,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11779",15700,16500,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11780",15900,16500,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11781",16100,16500,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11782",16300,16500,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11783",16500,16500,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11784",16700,16500,"Small pelagic fishery",NA,4563.65905956228,NA,"FW",8384549751249835,NA
"11785",16900,16500,"Small pelagic fishery",NA,5105.15203522305,NA,"FW",8384549751249835,NA
"11786",17100,16500,"Small pelagic fishery",NA,6991.69602961988,NA,"FW",8384549751249835,NA
"11787",17300,16500,"Small pelagic fishery",NA,5736.97025526666,NA,"FW",8384549751249835,NA
"11788",17500,16500,"Small pelagic fishery",NA,4820.75944187818,NA,"FW",8384549751249835,NA
"11789",17700,16500,"Small pelagic fishery",NA,5292.21933407945,NA,"FW",8384549751249835,NA
"11790",17900,16500,"Small pelagic fishery",NA,6421.53722833906,NA,"FW",8384549751249835,NA
"11791",18100,16500,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11792",18300,16500,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11793",18500,16500,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11794",18700,16500,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11795",18900,16500,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11796",19100,16500,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11797",19300,16500,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11798",19500,16500,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11799",19700,16500,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11800",19900,16500,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11801",100,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11802",300,16300,"Beef",276.198508945662,31.6288413435236,8735.83881876014,"FW",8384549751249835,1.04189718922688e-12
"11803",500,16300,"Beef",4727.04707421216,36.459312474434,172344.88636006,"FW",8384549751249835,2.05550556050276e-11
"11804",700,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11805",900,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11806",1100,16300,"Beef",660.083069593186,37.9930319406777,25078.5571465545,"FW",8384549751249835,2.99104399050362e-12
"11807",1300,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11808",1500,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11809",1700,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11810",1900,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11811",2100,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11812",2300,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11813",2500,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11814",2700,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11815",2900,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11816",3100,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11817",3300,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11818",3500,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11819",3700,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11820",3900,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11821",4100,16300,"Beef",0.337520981185464,33.8301703472147,11.4183922892633,"FW",8384549751249835,1.36183726354074e-15
"11822",4300,16300,"Beef",12.5703686830288,35.4639870798813,445.795392564279,"FW",8384549751249835,5.31686740242464e-14
"11823",4500,16300,"Beef",4.77120287626573,22.6944492117596,108.279821354414,"FW",8384549751249835,1.29142082242726e-14
"11824",4700,16300,"Beef",177.911236230133,29.9173569078082,5322.63395220627,"FW",8384549751249835,6.3481452315467e-13
"11825",4900,16300,"Beef",3842.71282819019,48.6638046560385,187001.0264203,"FW",8384549751249835,2.23030492952141e-11
"11826",5100,16300,"Corn",16.3906332887763,3977.36514965061,65191.533623482,"FW",8384549751249835,7.7751979006105e-12
"11827",5300,16300,"Corn",91762.8271362877,10810.5793215609,992009321.527521,"FW",8384549751249835,1.18313964489226e-07
"11828",5500,16300,"Corn",108.682114868799,10751.7637156811,1168524.41918983,"FW",8384549751249835,1.39366388638299e-10
"11829",5700,16300,"Corn",180.601343659748,10855.3746205607,1960495.24240319,"FW",8384549751249835,2.33822363819948e-10
"11830",5900,16300,"Corn",0.00176979552313104,6139.19032507006,10.8651115529584,"FW",8384549751249835,1.29584913624477e-15
"11831",6100,16300,"Beef",80.7254809926941,34.6360971511458,2796.01560223592,"FW",8384549751249835,3.33472361091201e-13
"11832",6300,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11833",6500,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11834",6700,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11835",6900,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11836",7100,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11837",7300,16300,"Beef",24.9477095024814,41.5438252339222,1036.42328355774,"FW",8384549751249835,1.23611083994493e-13
"11838",7500,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11839",7700,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11840",7900,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11841",8100,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11842",8300,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11843",8500,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11844",8700,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11845",8900,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11846",9100,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11847",9300,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11848",9500,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11849",9700,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11850",9900,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11851",10100,16300,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11852",10300,16300,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11853",10500,16300,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11854",10700,16300,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11855",10900,16300,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11856",11100,16300,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11857",11300,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11858",11500,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11859",11700,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11860",11900,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11861",12100,16300,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11862",12300,16300,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11863",12500,16300,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11864",12700,16300,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11865",12900,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11866",13100,16300,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11867",13300,16300,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11868",13500,16300,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11869",13700,16300,"Salmon aquaculture",459.784978579788,13233.9212262824,6084758.18755287,"FW",8384549751249835,7.25710785680036e-10
"11870",13900,16300,"Salmon aquaculture",83.1727428871899,13775.4358973189,1145740.78804667,"FW",8384549751249835,1.36649053561389e-10
"11871",14100,16300,"Small pelagic fishery",NA,6321.70392473206,NA,"FW",8384549751249835,NA
"11872",14300,16300,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11873",14500,16300,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11874",14700,16300,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11875",14900,16300,"Salmon aquaculture",62.6693898043693,18683.0987000536,1170858.39518716,"FW",8384549751249835,1.39644754927077e-10
"11876",15100,16300,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11877",15300,16300,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11878",15500,16300,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11879",15700,16300,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11880",15900,16300,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11881",16100,16300,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11882",16300,16300,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11883",16500,16300,"Salmon aquaculture",77.4586089462099,13865.5227174991,1074004.10200956,"FW",8384549751249835,1.28093235042163e-10
"11884",16700,16300,"Small pelagic fishery",NA,5486.24218110859,NA,"FW",8384549751249835,NA
"11885",16900,16300,"Small pelagic fishery",NA,8507.9162122683,NA,"FW",8384549751249835,NA
"11886",17100,16300,"Small pelagic fishery",NA,6149.76874044236,NA,"FW",8384549751249835,NA
"11887",17300,16300,"Salmon aquaculture",85.5473563073347,14784.5560295738,1264779.68250771,"FW",8384549751249835,1.50846464035731e-10
"11888",17500,16300,"Small pelagic fishery",NA,4267.79622080226,NA,"FW",8384549751249835,NA
"11889",17700,16300,"Small pelagic fishery",NA,8228.49984311236,NA,"FW",8384549751249835,NA
"11890",17900,16300,"Small pelagic fishery",NA,3624.83129745202,NA,"FW",8384549751249835,NA
"11891",18100,16300,"Salmon aquaculture",399.488366395526,11257.4468422987,4497219.04881437,"FW",8384549751249835,5.36369773242028e-10
"11892",18300,16300,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11893",18500,16300,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11894",18700,16300,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11895",18900,16300,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11896",19100,16300,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11897",19300,16300,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11898",19500,16300,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11899",19700,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11900",19900,16300,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11901",100,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11902",300,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11903",500,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11904",700,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11905",900,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11906",1100,16100,"Beef",20.4695017018239,43.9307716272739,899.24100458692,"FW",8384549751249835,1.07249766685787e-13
"11907",1300,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11908",1500,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11909",1700,16100,"Beef",82.8621852280555,39.441284608949,3268.19103089919,"FW",8384549751249835,3.89787302581396e-13
"11910",1900,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11911",2100,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11912",2300,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11913",2500,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11914",2700,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11915",2900,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11916",3100,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11917",3300,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11918",3500,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11919",3700,16100,"Beef",126.897703224775,28.6226341256478,3632.14653078776,"FW",8384549751249835,4.33195179054944e-13
"11920",3900,16100,"Beef",42.5761076420956,31.8672283980371,1356.78254653008,"FW",8384549751249835,1.61819368574661e-13
"11921",4100,16100,"Beef",9.53650004799857,31.9638782558995,304.823526521607,"FW",8384549751249835,3.63553840772629e-14
"11922",4300,16100,"Corn",25.7607507912331,8538.91388037514,219968.832500145,"FW",8384549751249835,2.62350202486849e-11
"11923",4500,16100,"Beef",35.6310385536538,34.9702148971264,1246.02507522907,"FW",8384549751249835,1.48609658502334e-13
"11924",4700,16100,"Beef",132.391381924929,30.1515141323603,3991.80062311222,"FW",8384549751249835,4.76090039601373e-13
"11925",4900,16100,"Corn",2804629.01225952,8221.82577897898,23059171113.4677,"FW",8384549751249835,2.75019789941975e-06
"11926",5100,16100,"Corn",4.13823358245809e-05,8559.95220813081,0.354230816919232,"FW",8384549751249835,4.22480428202395e-17
"11927",5300,16100,"Corn",1133.68958349204,7432.32400993787,8425948.31120434,"FW",8384549751249835,1.00493748158013e-09
"11928",5500,16100,"Corn",0.127460502024379,9788.50651759,1247.64795480093,"FW",8384549751249835,1.48803214461808e-13
"11929",5700,16100,"Corn",27.3309941686827,9818.22745071047,268341.917202168,"FW",8384549751249835,3.20043323927046e-11
"11930",5900,16100,"Corn",0.00254786947480047,7518.40430367299,19.1559128245369,"FW",8384549751249835,2.28466803738406e-15
"11931",6100,16100,"Corn",0.0117397581627885,10039.6629312567,117.863214848867,"FW",8384549751249835,1.40571907073838e-14
"11932",6300,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11933",6500,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11934",6700,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11935",6900,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11936",7100,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11937",7300,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11938",7500,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11939",7700,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11940",7900,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11941",8100,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11942",8300,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11943",8500,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11944",8700,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11945",8900,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11946",9100,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11947",9300,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11948",9500,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11949",9700,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11950",9900,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11951",10100,16100,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11952",10300,16100,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11953",10500,16100,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11954",10700,16100,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11955",10900,16100,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11956",11100,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11957",11300,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11958",11500,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11959",11700,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11960",11900,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11961",12100,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11962",12300,16100,"Forest",NA,NA,NA,"FW",8384549751249835,NA
"11963",12500,16100,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11964",12700,16100,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11965",12900,16100,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11966",13100,16100,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11967",13300,16100,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11968",13500,16100,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11969",13700,16100,"Salmon aquaculture",43.6868566409385,11268.1900069719,492271.801437439,"FW",8384549751249835,5.87117753537164e-11
"11970",13900,16100,"Small pelagic fishery",NA,4849.53521214166,NA,"FW",8384549751249835,NA
"11971",14100,16100,"Small pelagic fishery",NA,6406.22240139356,NA,"FW",8384549751249835,NA
"11972",14300,16100,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11973",14500,16100,"Salmon aquaculture",111.498340238163,11262.5691164433,1255757.76330102,"FW",8384549751249835,1.49770446900125e-10
"11974",14700,16100,"Salmon aquaculture",317.512137109428,8299.70518449445,2635257.13050703,"FW",8384549751249835,3.14299182268459e-10
"11975",14900,16100,"Salmon aquaculture",118.060646175251,20164.678922819,2380655.02354448,"FW",8384549751249835,2.83933555667627e-10
"11976",15100,16100,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11977",15300,16100,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11978",15500,16100,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11979",15700,16100,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11980",15900,16100,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11981",16100,16100,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11982",16300,16100,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11983",16500,16100,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11984",16700,16100,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11985",16900,16100,"Salmon aquaculture",29.9830647396174,9182.99138655552,275334.225246443,"FW",8384549751249835,3.28382839168437e-11
"11986",17100,16100,"Water",NA,NA,NA,"FW",8384549751249835,NA
"11987",17300,16100,"Salmon aquaculture",108.215293761063,11787.8650732372,1275627.28171614,"FW",8384549751249835,1.5214022452738e-10
"11988",17500,16100,"Salmon aquaculture",355.594908665298,13094.813261208,4656448.9256084,"FW",8384549751249835,5.55360641150026e-10
"11989",17700,16100,"Small pelagic fishery",NA,4665.14333578126,NA,"FW",8384549751249835,NA
