"","x","y","layer_Categories","samples","yield","farm_stress","stressor","agg_stress","prod","cost"
"19263",12500,1500,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19264",12700,1500,"Forest",NA,NA,NA,"Land_Use",NA,NA,NA
"19265",12900,1500,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19266",13100,1500,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19267",13300,1500,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19268",13500,1500,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19269",13700,1500,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19270",13900,1500,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19271",14100,1500,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19272",14300,1500,"Salmon aquaculture",1,NA,1,"Land_Use",2.56659923463328,10924.0324339885,0.000234949799915247
"19273",14500,1500,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,5854.62825296177,4.29865312561813e-05
"19274",14700,1500,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,5460.2832755073,4.60910446749452e-05
"19275",14900,1500,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,7797.92930896311,3.2273973053332e-05
"19276",15100,1500,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,6971.271961982,3.61010389153877e-05
"19277",15300,1500,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,3676.08530241009,6.84614582322845e-05
"19278",15500,1500,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,5417.09326930847,4.64585245033802e-05
"19279",15700,1500,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,3921.70698625888,6.41736267577054e-05
"19280",15900,1500,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,4775.10097809348,5.27046781929511e-05
"19281",16100,1500,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,5987.06151718248,4.20356730370961e-05
"19282",16300,1500,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,4327.5625430252,5.81551757801591e-05
"19283",16500,1500,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,6673.01787230306,3.77145940870085e-05
"19284",16700,1500,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,3910.54336242849,6.43568264214242e-05
"19285",16900,1500,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,6189.49604875774,4.06608483803418e-05
"19286",17100,1500,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,7198.9488170971,3.49592929167048e-05
"19287",17300,1500,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,5586.66653388478,4.50483591355971e-05
"19288",17500,1500,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,4808.45521819931,5.23390879126268e-05
"19289",17700,1500,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,7515.5318795478,3.34866732551743e-05
"19290",17900,1500,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,4450.21775045096,5.65523249651684e-05
"19291",18100,1500,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,2607.2803788332,9.65259288691804e-05
"19292",18300,1500,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,6594.45150904505,3.8163926149744e-05
"19293",18500,1500,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,4706.53833227994,5.3472455257227e-05
"19294",18700,1500,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,5351.13534124549,4.70311708338676e-05
"19295",18900,1500,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,7433.1114587175,3.38579828631664e-05
"19296",19100,1500,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,5562.72094730103,4.5242276715565e-05
"19297",19300,1500,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,3855.80796283533,6.52704083852246e-05
"19298",19500,1500,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,3936.17583767963,6.39377331622518e-05
"19299",19700,1500,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,2865.31610148767,8.78332970866971e-05
"19300",19900,1500,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,6172.47651132166,4.07729636439516e-05
"19301",100,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19302",300,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19303",500,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19304",700,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19305",900,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19306",1100,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19307",1300,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19308",1500,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19309",1700,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19310",1900,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19311",2100,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19312",2300,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19313",2500,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19314",2700,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19315",2900,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19316",3100,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19317",3300,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19318",3500,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19319",3700,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19320",3900,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19321",4100,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19322",4300,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19323",4500,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19324",4700,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19325",4900,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19326",5100,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19327",5300,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19328",5500,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19329",5700,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19330",5900,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19331",6100,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19332",6300,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19333",6500,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19334",6700,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19335",6900,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19336",7100,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19337",7300,1300,"Salmon aquaculture",1,NA,1,"Land_Use",2.56659923463328,19161.1729647108,0.000133947918499572
"19338",7500,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19339",7700,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19340",7900,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19341",8100,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19342",8300,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19343",8500,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19344",8700,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19345",8900,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19346",9100,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19347",9300,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19348",9500,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19349",9700,1300,"Forest",NA,NA,NA,"Land_Use",NA,NA,NA
"19350",9900,1300,"Forest",NA,NA,NA,"Land_Use",NA,NA,NA
"19351",10100,1300,"Forest",NA,NA,NA,"Land_Use",NA,NA,NA
"19352",10300,1300,"Forest",NA,NA,NA,"Land_Use",NA,NA,NA
"19353",10500,1300,"Forest",NA,NA,NA,"Land_Use",NA,NA,NA
"19354",10700,1300,"Forest",NA,NA,NA,"Land_Use",NA,NA,NA
"19355",10900,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19356",11100,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19357",11300,1300,"Forest",NA,NA,NA,"Land_Use",NA,NA,NA
"19358",11500,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19359",11700,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19360",11900,1300,"Forest",NA,NA,NA,"Land_Use",NA,NA,NA
"19361",12100,1300,"Forest",NA,NA,NA,"Land_Use",NA,NA,NA
"19362",12300,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19363",12500,1300,"Forest",NA,NA,NA,"Land_Use",NA,NA,NA
"19364",12700,1300,"Forest",NA,NA,NA,"Land_Use",NA,NA,NA
"19365",12900,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19366",13100,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19367",13300,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19368",13500,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19369",13700,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19370",13900,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19371",14100,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19372",14300,1300,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19373",14500,1300,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,5183.48645413325,4.85522944096023e-05
"19374",14700,1300,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,5748.23825514764,4.37821379731239e-05
"19375",14900,1300,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,7740.93998234868,3.25115762379162e-05
"19376",15100,1300,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,5701.70518497281,4.41394551672989e-05
"19377",15300,1300,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,4804.3289073068,5.23840405694339e-05
"19378",15500,1300,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,4715.44787578602,5.33714224011673e-05
"19379",15700,1300,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,6711.38220894683,3.74990058014824e-05
"19380",15900,1300,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,6232.51323671189,4.03802047153032e-05
"19381",16100,1300,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,4653.6778631383,5.4079841319215e-05
"19382",16300,1300,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,3908.48218458079,6.43907656486494e-05
"19383",16500,1300,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,3941.15769017977,6.38569121495323e-05
"19384",16700,1300,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,5007.89671943752,5.02546626835248e-05
"19385",16900,1300,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,5472.32518151819,4.59896208725378e-05
"19386",17100,1300,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,5716.95929658743,4.40216813401995e-05
"19387",17300,1300,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,3762.74170997301,6.68847823708496e-05
"19388",17500,1300,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,5980.85922882112,4.2079264995319e-05
"19389",17700,1300,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,5560.01286829196,4.52643125746176e-05
"19390",17900,1300,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,5623.86885437895,4.47503608113663e-05
"19391",18100,1300,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,5946.65330726329,4.23213103884619e-05
"19392",18300,1300,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,7192.9530925906,3.49884334222207e-05
"19393",18500,1300,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,3272.57733261883,7.69027389760314e-05
"19394",18700,1300,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,4946.51376612299,5.08782896982654e-05
"19395",18900,1300,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,6056.52591263169,4.15535513295455e-05
"19396",19100,1300,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,6000.25600207171,4.19432371389436e-05
"19397",19300,1300,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,7385.24904455456,3.40774101009944e-05
"19398",19500,1300,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,4366.19679830443,5.7640590201293e-05
"19399",19700,1300,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,4946.00253450743,5.0883548609893e-05
"19400",19900,1300,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,6960.73069821094,3.61557099822793e-05
"19401",100,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19402",300,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19403",500,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19404",700,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19405",900,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19406",1100,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19407",1300,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19408",1500,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19409",1700,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19410",1900,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19411",2100,1100,"Salmon aquaculture",1,NA,1,"Land_Use",2.56659923463328,14658.0496198435,0.000175098277137684
"19412",2300,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19413",2500,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19414",2700,1100,"Salmon aquaculture",1,NA,1,"Land_Use",2.56659923463328,9610.17253116385,0.000267071088090283
"19415",2900,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19416",3100,1100,"Salmon aquaculture",1,NA,1,"Land_Use",2.56659923463328,9201.67138833963,0.000278927504179912
"19417",3300,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19418",3500,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19419",3700,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19420",3900,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19421",4100,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19422",4300,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19423",4500,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19424",4700,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19425",4900,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19426",5100,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19427",5300,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19428",5500,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19429",5700,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19430",5900,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19431",6100,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19432",6300,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19433",6500,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19434",6700,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19435",6900,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19436",7100,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19437",7300,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19438",7500,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19439",7700,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19440",7900,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19441",8100,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19442",8300,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19443",8500,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19444",8700,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19445",8900,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19446",9100,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19447",9300,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19448",9500,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19449",9700,1100,"Forest",NA,NA,NA,"Land_Use",NA,NA,NA
"19450",9900,1100,"Forest",NA,NA,NA,"Land_Use",NA,NA,NA
"19451",10100,1100,"Forest",NA,NA,NA,"Land_Use",NA,NA,NA
"19452",10300,1100,"Forest",NA,NA,NA,"Land_Use",NA,NA,NA
"19453",10500,1100,"Forest",NA,NA,NA,"Land_Use",NA,NA,NA
"19454",10700,1100,"Forest",NA,NA,NA,"Land_Use",NA,NA,NA
"19455",10900,1100,"Forest",NA,NA,NA,"Land_Use",NA,NA,NA
"19456",11100,1100,"Forest",NA,NA,NA,"Land_Use",NA,NA,NA
"19457",11300,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19458",11500,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19459",11700,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19460",11900,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19461",12100,1100,"Forest",NA,NA,NA,"Land_Use",NA,NA,NA
"19462",12300,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19463",12500,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19464",12700,1100,"Forest",NA,NA,NA,"Land_Use",NA,NA,NA
"19465",12900,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19466",13100,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19467",13300,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19468",13500,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19469",13700,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19470",13900,1100,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19471",14100,1100,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,6754.30171644187,3.72607222707607e-05
"19472",14300,1100,"Salmon aquaculture",1,NA,1,"Land_Use",2.56659923463328,13447.6281286271,0.000190858879356541
"19473",14500,1100,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,5792.75409601749,4.34456833861265e-05
"19474",14700,1100,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,6154.42076635809,4.08925827374312e-05
"19475",14900,1100,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,7333.30436820412,3.43187937869399e-05
"19476",15100,1100,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,5855.31920782501,4.29814586458297e-05
"19477",15300,1100,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,4340.44832717695,5.79825265545669e-05
"19478",15500,1100,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,4799.01991663162,5.24419912318071e-05
"19479",15700,1100,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,4138.0528034378,6.08184990245124e-05
"19480",15900,1100,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,3091.97160983036,8.13947190165408e-05
"19481",16100,1100,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,2726.34392889195,9.23104960171141e-05
"19482",16300,1100,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,6449.36849317083,3.90224501291489e-05
"19483",16500,1100,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,6973.94797475633,3.60871863828403e-05
"19484",16700,1100,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,3460.88222262872,7.27184989837957e-05
"19485",16900,1100,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,6232.15795163442,4.03825067243781e-05
"19486",17100,1100,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,7766.97267452567,3.24026066442461e-05
"19487",17300,1100,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,4325.30657245441,5.81855080497686e-05
"19488",17500,1100,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,4053.7615856247,6.2083118376208e-05
"19489",17700,1100,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,3819.27358348008,6.58947715811299e-05
"19490",17900,1100,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,5495.30247128299,4.57973262990391e-05
"19491",18100,1100,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,5382.71837848305,4.67552159881321e-05
"19492",18300,1100,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,7216.69751556666,3.48733142613227e-05
"19493",18500,1100,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,6103.37178489441,4.12346108444739e-05
"19494",18700,1100,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,6070.68593639246,4.14566266524438e-05
"19495",18900,1100,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,5267.66068108276,4.77764563106849e-05
"19496",19100,1100,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,6345.05892262716,3.96639595405143e-05
"19497",19300,1100,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,5389.09856038209,4.6699862244015e-05
"19498",19500,1100,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,5414.86909178473,4.6477607514296e-05
"19499",19700,1100,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,5602.74048422917,4.49191179026897e-05
"19500",19900,1100,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,5626.18462962028,4.47319412634079e-05
"19501",100,900,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19502",300,900,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19503",500,900,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19504",700,900,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19505",900,900,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19506",1100,900,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19507",1300,900,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19508",1500,900,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19509",1700,900,"Salmon aquaculture",1,NA,1,"Land_Use",2.56659923463328,11771.2992233787,0.000218038738624179
"19510",1900,900,"Salmon aquaculture",1,NA,1,"Land_Use",2.56659923463328,10305.8210876077,0.00024904364366654
"19511",2100,900,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,5119.1287514226,4.91626940071246e-05
"19512",2300,900,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,3919.13500839369,6.42157414455629e-05
"19513",2500,900,"Small pelagic fishery",0.333333333333333,NA,0.333333333333333,"Land_Use",0.251670160389263,4270.60982793731,5.89307313308974e-05
"19514",2700,900,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19515",2900,900,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19516",3100,900,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19517",3300,900,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19518",3500,900,"Salmon aquaculture",1,NA,1,"Land_Use",2.56659923463328,16419.1560918521,0.000156317366146908
"19519",3700,900,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19520",3900,900,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19521",4100,900,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19522",4300,900,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19523",4500,900,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19524",4700,900,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19525",4900,900,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19526",5100,900,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19527",5300,900,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19528",5500,900,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19529",5700,900,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19530",5900,900,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19531",6100,900,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19532",6300,900,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19533",6500,900,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19534",6700,900,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
"19535",6900,900,"Forest",NA,NA,NA,"Land_Use",NA,NA,NA
"19536",7100,900,"Water",NA,NA,NA,"Land_Use",NA,NA,NA
