"","Category","High_kg_ha","Low_kg_ha","Freq","SD","ymean","yield_samples"
"1715","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,43.0536170196881
"1716","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,25.9510829588512
"1717","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,30.7227619503206
"1718","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,34.5712101730051
"1719","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,28.9332306945905
"1720","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,29.79431891478
"1721","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,29.7782935117971
"1722","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,29.8228766531638
"1723","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,37.6022673349928
"1724","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,48.6491341147164
"1725","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,26.7286650016622
"1726","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,17.1996549108301
"1727","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,40.7358101649966
"1728","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,23.8940349054253
"1729","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,22.0608339117098
"1730","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,18.0162595216709
"1731","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,42.0136544476578
"1732","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,37.6393585238983
"1733","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,32.4274978834576
"1734","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,36.202040248156
"1735","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,27.2804860244844
"1736","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,20.2731148589431
"1737","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,33.6635004336536
"1738","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,36.3237699118832
"1739","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,39.9587892323774
"1740","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,52.5224625406883
"1741","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,30.1210022153216
"1742","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,32.9711037079688
"1743","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,32.0254749769846
"1744","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,39.5076470724761
"1745","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,40.8522445853248
"1746","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,33.5251532213542
"1747","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,30.2702878421926
"1748","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,31.0144271933523
"1749","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,26.3844538790466
"1750","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,4.35476018207209
"1751","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,29.2091366970775
"1752","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,33.1076875574891
"1753","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,29.2201351041289
"1754","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,41.8578904506193
"1755","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,25.2461791610408
"1756","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,44.2131393211433
"1757","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,36.3622777075378
"1758","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,29.199046621127
"1759","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,32.515752813516
"1760","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,32.8567579610693
"1761","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,38.5984254153847
"1762","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,30.3048255172297
"1763","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,32.1453919427894
"1764","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,42.3308762601792
"1765","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,47.2275915104229
"1766","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,35.1105731130946
"1767","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,40.1229084177488
"1768","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,17.3412368360857
"1769","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,44.2341867391633
"1770","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,41.0869109084809
"1771","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,38.576298365651
"1772","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,41.5268289307697
"1773","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,33.9625134678813
"1774","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,56.7137099081145
"1775","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,42.1769009541591
"1776","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,32.2558335935642
"1777","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,36.2383215540456
"1778","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,37.5469035070521
"1779","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,43.8500649353286
"1780","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,38.7502342926101
"1781","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,48.8064772119378
"1782","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,43.6883018576048
"1783","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,35.4266272091726
"1784","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,32.771925996916
"1785","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,43.578061270118
"1786","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,25.1996020194791
"1787","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,29.9714950463614
"1788","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,19.4228861222753
"1789","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,32.3648699470047
"1790","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,22.8009694014067
"1791","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,41.1353893556796
"1792","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,22.4607437995856
"1793","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,31.6567745903709
"1794","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,36.7669084523968
"1795","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,35.5314320578028
"1796","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,41.1298109054659
"1797","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,22.6427037871517
"1798","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,32.3464690608494
"1799","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,40.1104096905805
"1800","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,32.0782666936355
"1801","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,39.194205803336
"1802","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,36.0709923809936
"1803","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,44.845153835257
"1804","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,34.8433025940437
"1805","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,33.4633270372647
"1806","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,33.8896734796459
"1807","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,23.7024045813089
"1808","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,26.764904078753
"1809","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,38.4736918130121
"1810","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,33.1148974900273
"1811","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,35.0242544886094
"1812","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,29.0541093152893
"1813","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,27.3453948331134
"1814","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,45.0451406875672
"1815","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,40.9794018913228
"1816","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,32.606166773798
"1817","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,20.8000089660619
"1818","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,46.8372555531934
"1819","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,36.6795427053158
"1820","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,34.545465870584
"1821","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,22.8321479285309
"1822","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,41.5903172769678
"1823","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,29.6779084584115
"1824","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,44.850606756431
"1825","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,24.7368913333238
"1826","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,37.1646358120332
"1827","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,25.603686429111
"1828","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,8.68213645430022
"1829","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,32.8734252999929
"1830","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,35.2101281004862
"1831","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,34.396095241763
"1832","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,40.5570608023837
"1833","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,28.8505656046468
"1834","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,30.1461430085954
"1835","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,38.8251135761016
"1836","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,45.7234901800189
"1837","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,15.6992512194601
"1838","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,32.7679006234303
"1839","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,40.0115001382001
"1840","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,44.4743001130381
"1841","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,52.7659659409996
"1842","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,42.8089654795727
"1843","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,22.7487323139714
"1844","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,29.6481425277697
"1845","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,24.1885248667178
"1846","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,35.4031025045338
"1847","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,23.3947500389024
"1848","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,31.4601920003482
"1849","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,40.0364463804389
"1850","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,29.3334042634298
"1851","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,22.6702588731321
"1852","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,22.6799049593084
"1853","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,32.5418693313679
"1854","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,40.5377121350342
"1855","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,52.5577738528149
"1856","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,16.311690839711
"1857","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,34.4304040677454
"1858","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,24.2853686035156
"1859","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,38.867272319569
"1860","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,31.3241489855966
"1861","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,44.8714077585404
"1862","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,30.4893056008802
"1863","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,24.4857533721296
"1864","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,37.6817270297419
"1865","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,39.7932094686053
"1866","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,27.2333196778729
"1867","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,21.6548615286713
"1868","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,46.3706854121685
"1869","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,31.4765212264696
"1870","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,27.6863034554012
"1871","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,26.992348857747
"1872","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,46.2174764101266
"1873","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,21.4172267815512
"1874","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,42.7683016649449
"1875","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,21.7230834767697
"1876","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,22.8644945243434
"1877","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,42.4634062266266
"1878","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,36.1134097865684
"1879","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,26.9767680443241
"1880","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,40.3862574440309
"1881","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,36.890102790061
"1882","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,39.9096669247787
"1883","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,32.5027088570211
"1884","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,46.8366896966294
"1885","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,33.7303879046495
"1886","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,22.5809119835032
"1887","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,30.2166903057597
"1888","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,33.6642207797338
"1889","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,32.8824817433917
"1890","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,28.4796878930008
"1891","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,42.4966011641161
"1892","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,30.0168571558322
"1893","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,34.6879792805252
"1894","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,34.1315832627479
"1895","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,22.5713093895425
"1896","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,27.6263372411166
"1897","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,27.6938283263216
"1898","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,31.5977728878474
"1899","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,28.8355367887216
"1900","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,32.6782104196251
"1901","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,27.0044824308631
"1902","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,42.825912548368
"1903","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,43.2340897545135
"1904","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,24.6981936727827
"1905","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,44.5237488368725
"1906","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,37.0407638986173
"1907","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,33.4794419232681
"1908","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,25.8437755600697
"1909","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,36.7678162447971
"1910","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,44.2569908011145
"1911","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,45.8133261342695
"1912","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,47.7546082642049
"1913","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,35.4107681345229
"1914","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,35.4869139821218
"1915","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,24.3555068318693
"1916","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,35.3642761999983
"1917","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,29.6109800745022
"1918","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,13.3977776565334
"1919","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,30.7533110594465
"1920","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,42.9299111968706
"1921","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,28.2616696178883
"1922","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,36.3122471238598
"1923","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,30.9093663662304
"1924","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,27.0381540517242
"1925","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,33.5706328617783
"1926","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,24.0525511626068
"1927","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,30.5724450439426
"1928","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,31.0290919358681
"1929","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,22.3581803109662
"1930","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,19.0381508111609
"1931","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,35.3417885822234
"1932","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,44.0893326108878
"1933","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,36.4729760219862
"1934","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,21.0841116647501
"1935","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,35.3493201404889
"1936","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,34.7044346323766
"1937","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,37.0423691876596
"1938","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,35.2127739108482
"1939","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,35.6838698265922
"1940","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,19.8485550248283
"1941","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,17.492978850583
"1942","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,37.6989996947466
"1943","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,22.0138504048341
"1944","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,31.6466047064994
"1945","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,35.2388433257186
"1946","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,39.4845416812528
"1947","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,9.35940951256015
"1948","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,27.1142537914144
"1949","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,34.9978550608061
"1950","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,22.7289895691882
"1951","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,50.8188213645931
"1952","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,24.2078463684113
"1953","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,31.2887791088429
"1954","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,25.5420177941073
"1955","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,33.0180345364486
"1956","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,25.8611610573983
"1957","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,21.6324759782592
"1958","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,19.002144771961
"1959","Bovine Meat (Beef Herd)",50,16.6666666666667,1075,8.50340136054422,33.3333333333333,22.5819344350705
